FECHA;HORA;AUTOPISTA;BANDA y/o RAMAL;PK;CONDICIONES METEOROLÓGICAS;SUPERFICIE DE LA VIA;LESIONADOS;FALLECIDOS;TIPO DE SINIESTRO;MOTO;LVIANO;BUS;CAMION
15/12/2023;20;AU 25 DE MAYO;ASCENDENTE;9200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
16/12/2023;6;PASEO DEL BAJO;ASCENDENTE;4000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;1
16/12/2023;13;AU DELLEPIANE;DESCENDENTE;4300;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
17/12/2023;3;AU 25 DE MAYO;DESCENDENTE;7000;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
17/12/2023;4;AU ILLIA;DESCENDENTE;2500;VIENTOS FUERTES;ANEGADA;0;0;OBSTACULO NO FIJO;0;1;0;0
17/12/2023;5;AV. CANTILO;ASCENDENTE;7600;LLUVIOSO;MOJADA/HUMEDA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
18/12/2023;8;TRANSICION RAMAL 2;RAMAL DE ENLACE;-;LLUVIOSO;MOJADA/HUMEDA;0;1;COLISION CON DOS O MAS VEHICULOS;1;1;0;1
18/12/2023;11;TRANSICION RAMAL 3;RAMAL DE ENLACE;-;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
18/12/2023;14;AU 25 DE MAYO;DESCENDENTE;3400;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
18/12/2023;19;AU 25 DE MAYO;DESCENDENTE;7200;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;1;0;0
19/12/2023;16;AU 25 DE MAYO;ASCENDENTE;7900;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;1;0;0
19/12/2023;20;AV. LUGONES;DESCENDENTE;9300;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;3;0;0
20/12/2023;7;AU PERITO MORENO;ASCENDENTE;5300;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
20/12/2023;9;DIST. 9 DE JULIO;RAMALES 2/2BIS;-;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
20/12/2023;18;PASEO DEL BAJO;ASCENDENTE;1500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
20/12/2023;19;AU 25 DE MAYO;DESCENDENTE;100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
20/12/2023;19;AU PERITO MORENO;ASCENDENTE;1000;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
21/12/2023;17;AV. LUGONES;DESCENDENTE;4500;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1
21/12/2023;18;AU DELLEPIANE;ASCENDENTE;1400;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
22/12/2023;7;AU 25 DE MAYO;ASCENDENTE;700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
22/12/2023;8;AU PERITO MORENO;ASCENDENTE;6000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
22/12/2023;9;AU PERITO MORENO;DESCENDENTE;5500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
22/12/2023;14;AU 25 DE MAYO;DESCENDENTE;6000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
23/12/2023;21;AU DELLEPIANE;ASCENDENTE;1200;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;2;0;0
25/12/2023;17;AU 25 DE MAYO;ASCENDENTE;400;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
25/12/2023;19;AV. LUGONES;DESCENDENTE;6000;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
26/12/2023;13;AV. CANTILO;ASCENDENTE;10200;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
26/12/2023;15;AU DELLEPIANE;DESCENDENTE;0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;2;0;1
26/12/2023;19;PASEO DEL BAJO;DIST. NORTE - RAMAL 4;-;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;0;0;1
27/12/2023;8;AU 25 DE MAYO;ASCENDENTE;5500;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;2;0;0;0
27/12/2023;9;AU 25 DE MAYO;ASCENDENTE;3800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
27/12/2023;15;AU 25 DE MAYO;DESCENDENTE;300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
27/12/2023;21;AU ILLIA;DESCENDENTE;0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;4;0;0
27/12/2023;23;AU 25 DE MAYO;DESCENDENTE;5500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
28/12/2023;0;AU PERITO MORENO;DESCENDENTE;5700;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0
28/12/2023;19;AU ILLIA;ASCENDENTE;500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
29/12/2023;5;AU CAMPORA;ASCENDENTE;3000;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0
29/12/2023;11;TRANSICION RAMAL 3;RAMAL DE ENLACE;-;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
