FECHA;HORA;AUTOPISTA;BANDA y/o RAMAL;PK;CONDICIONES METEOROLÓGICAS;SUPERFICIE DE LA VIA;LESIONADOS;FALLECIDOS;TIPO DE SINIESTRO;MOTO;LVIANO;BUS;CAMION
20/8/2025;17;AU 25 DE MAYO;ASCENDENTE;900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
21/8/2025;9;AU PERITO MORENO;ASCENDENTE;4800;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
22/8/2025;9;AU 25 DE MAYO;DESCENDENTE;0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;0;1;0
22/8/2025;12;AV. CANTILO;ASCENDENTE;9400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;3
22/8/2025;16;AU PERITO MORENO;ASCENDENTE;2900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
23/8/2025;11;AU PERITO MORENO;DESCENDENTE;5700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
23/8/2025;20;AU DELLEPIANE;DESCENDENTE;500;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
24/8/2025;9;AU ILLIA;ASCENDENTE;3700;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
24/8/2025;16;AU 25 DE MAYO;ASCENDENTE;3000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
26/8/2025;17;AV. CANTILO;ASCENDENTE;8100;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;2;1;0;0
26/8/2025;18;AV. LUGONES;DESCENDENTE;9200;BUENO;SECA;4;0;COLISION CON DOS O MAS VEHICULOS;0;4;0;0
27/8/2025;9;AV. LUGONES;DESCENDENTE;8500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;2;0;0;0
27/8/2025;9;AU FRONDIZI;ASCENDENTE;1500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
27/8/2025;12;AV. LUGONES;DESCENDENTE;9900;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
27/8/2025;13;AU PERITO MORENO;ASCENDENTE;5700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
27/8/2025;16;AV. LUGONES;DESCENDENTE;10000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;5;0;0
27/8/2025;17;AU 25 DE MAYO;DESCENDENTE;3500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
28/8/2025;8;AU DELLEPIANE;ASCENDENTE;1500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
28/8/2025;14;AU PERITO MORENO;ASCENDENTE;3300;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
28/8/2025;17;AU 25 DE MAYO;ASCENDENTE;9000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
29/8/2025;19;AU DELLEPIANE;DESCENDENTE;2500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
29/8/2025;19;AU 25 DE MAYO;DESCENDENTE;1200;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;2;0;0
29/8/2025;19;AV. CANTILO;ASCENDENTE;9900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
30/8/2025;6;AV. CANTILO;ASCENDENTE;10000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
30/8/2025;19;AU CAMPORA;DESCENDENTE;1300;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;2;0;0
31/8/2025;7;AU DELLEPIANE;ASCENDENTE;200;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
31/8/2025;7;AU DELLEPIANE;ASCENDENTE;200;LLUVIOSO;MOJADA/HUMEDA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
31/8/2025;8;AV. LUGONES;DESCENDENTE;10300;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0
1/9/2025;1;AV. LUGONES;DESCENDENTE;9900;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
2/9/2025;13;AV. LUGONES;DESCENDENTE;7500;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
2/9/2025;14;AU 25 DE MAYO;DESCENDENTE;6800;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
3/9/2025;18;AU 25 DE MAYO;ASCENDENTE;8700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
3/9/2025;22;AU DELLEPIANE;DESCENDENTE;500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
4/9/2025;7;AU 25 DE MAYO;ASCENDENTE;2500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
4/9/2025;9;AU CAMPORA;DESCENDENTE;1500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
4/9/2025;14;AV. CANTILO;ASCENDENTE;9000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
4/9/2025;15;AU PERITO MORENO;DESCENDENTE;5400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
5/9/2025;12;AU 25 DE MAYO;DESCENDENTE;7000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
5/9/2025;13;AU FRONDIZI;DESCENDENTE;2600;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
6/9/2025;8;AU DELLEPIANE;DESCENDENTE;1800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
6/9/2025;8;AU ILLIA;ASCENDENTE;5000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
6/9/2025;8;AU 25 DE MAYO;DESCENDENTE;3500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
6/9/2025;11;AU DELLEPIANE;DESCENDENTE;1000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
7/9/2025;5;AU PERITO MORENO;DESCENDENTE;1300;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
8/9/2025;11;AU 25 DE MAYO;ASCENDENTE;9300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
8/9/2025;15;PASEO DEL BAJO;DESCENDENTE;6700;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;0;0;1
8/9/2025;23;AU ILLIA;ASCENDENTE;3500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
9/9/2025;8;AU PERITO MORENO;ASCENDENTE;5400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
9/9/2025;13;AV. CANTILO;ASCENDENTE;8100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;1
9/9/2025;15;AU 25 DE MAYO;ASCENDENTE;4700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
9/9/2025;16;TRANSICION RAMAL 1;RAMAL DE EGRESO;-;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;1
10/9/2025;2;AU PERITO MORENO;DESCENDENTE;5400;BUENO;SECA;3;0;COLISION CON OBSTACULO FIJO;0;1;0;1
10/9/2025;10;AU ILLIA;ASCENDENTE;3700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
10/9/2025;11;AU PERITO MORENO;ASCENDENTE;200;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0
10/9/2025;13;TRANSICION RAMAL 3;RAMAL DE ENLACE;-;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
11/9/2025;8;AU ILLIA;DESCENDENTE;200;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;1;0;0
11/9/2025;8;AU PERITO MORENO;ASCENDENTE;5500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
11/9/2025;14;AU ILLIA;DESCENDENTE;3400;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;3;0;0
11/9/2025;18;AU DELLEPIANE;DESCENDENTE;2700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
11/9/2025;19;AU 25 DE MAYO;DESCENDENTE;800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
12/9/2025;17;AU PERITO MORENO;DESCENDENTE;0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
12/9/2025;21;AU PERITO MORENO;DESCENDENTE;3400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
13/9/2025;20;AU 25 DE MAYO;DESCENDENTE;7000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
14/9/2025;16;AU ILLIA;ASCENDENTE;2000;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
16/9/2025;7;AU 25 DE MAYO;DESCENDENTE;7700;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1
16/9/2025;13;PASEO DEL BAJO;DESCENDENTE;7200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;1
16/9/2025;16;AU 25 DE MAYO;DESCENDENTE;2000;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
17/9/2025;3;AU ILLIA;ASCENDENTE;1500;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0
17/9/2025;8;AU DELLEPIANE;DESCENDENTE;2200;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;0
17/9/2025;10;AV. LUGONES;DESCENDENTE;6000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
17/9/2025;17;AV. CANTILO;ASCENDENTE;9900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
18/9/2025;3;AU 25 DE MAYO;DESCENDENTE;2600;BUENO;SECA;3;0;COLISION CON OBSTACULO FIJO;0;1;0;0
18/9/2025;11;AU 25 DE MAYO;DESCENDENTE;1000;BUENO;SECA;3;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
19/9/2025;7;AU 25 DE MAYO;ASCENDENTE;6900;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;1;0
19/9/2025;10;AU 25 DE MAYO;ASCENDENTE;5500;LLUVIOSO;MOJADA/HUMEDA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
20/9/2025;0;AU ILLIA;DESCENDENTE;500;BUENO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
22/9/2025;10;AU 25 DE MAYO;DESCENDENTE;100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
22/9/2025;14;AU FRONDIZI;DESCENDENTE;1900;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
22/9/2025;21;AV. CANTILO;ASCENDENTE;10400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
23/9/2025;17;AU CAMPORA;ASCENDENTE;1500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2
24/9/2025;9;AU ILLIA;ASCENDENTE;2500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
24/9/2025;16;AU DELLEPIANE;ASCENDENTE;1600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
24/9/2025;20;AU FRONDIZI;DESCENDENTE;0;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;1;0;0
25/9/2025;11;AU FRONDIZI;DESCENDENTE;2300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
25/9/2025;13;AV. LUGONES;DESCENDENTE;9700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;2;0;0
25/9/2025;16;AU 25 DE MAYO;DESCENDENTE;900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
25/9/2025;17;AU 25 DE MAYO;ASCENDENTE;7600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
26/9/2025;0;AU DELLEPIANE;ASCENDENTE;700;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;2;0;1
26/9/2025;11;DIST. 9 DE JULIO;RAMAL 2 BIS;-;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
26/9/2025;14;AU 25 DE MAYO;DESCENDENTE;7700;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
26/9/2025;16;AU DELLEPIANE;ASCENDENTE;500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
26/9/2025;16;AU 25 DE MAYO;DESCENDENTE;3500;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
26/9/2025;17;AV. CANTILO;ASCENDENTE;10400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;1;1
26/9/2025;20;AU DELLEPIANE;DESCENDENTE;3100;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
27/9/2025;5;AV. LUGONES;DESCENDENTE;9300;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
27/9/2025;21;AU FRONDIZI;DESCENDENTE;3000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
29/9/2025;1;AU PERITO MORENO;ASCENDENTE;4000;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;1;0;0
29/9/2025;8;AU 25 DE MAYO;ASCENDENTE;100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
29/9/2025;9;AV. LUGONES;DESCENDENTE;7400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
29/9/2025;16;AU DELLEPIANE;ASCENDENTE;200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
30/9/2025;9;AV. LUGONES;DESCENDENTE;6800;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
30/9/2025;12;AV. CANTILO;ASCENDENTE;7800;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
30/9/2025;13;PASEO DEL BAJO;ASCENDENTE;3100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2
1/10/2025;15;AU 25 DE MAYO;DESCENDENTE;2100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
2/10/2025;8;AU PERITO MORENO;ASCENDENTE;3700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
2/10/2025;10;AU FRONDIZI;DESCENDENTE;2000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
2/10/2025;17;AU PERITO MORENO;ASCENDENTE;3600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
2/10/2025;17;AU PERITO MORENO;ASCENDENTE;2500;BUENO;SECA;3;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
2/10/2025;17;AV. CANTILO;ASCENDENTE;9000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
2/10/2025;18;AU 25 DE MAYO;ASCENDENTE;9000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
3/10/2025;7;AV. LUGONES;DESCENDENTE;10000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
3/10/2025;8;AU CAMPORA;ASCENDENTE;500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
3/10/2025;13;AU DELLEPIANE;ASCENDENTE;1700;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;1
3/10/2025;14;AV. CANTILO;ASCENDENTE;7600;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
3/10/2025;15;AU PERITO MORENO;ASCENDENTE;4800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
3/10/2025;16;AV. LUGONES;DESCENDENTE;5300;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
3/10/2025;23;AU DELLEPIANE;ASCENDENTE;4300;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
4/10/2025;11;AU DELLEPIANE;DESCENDENTE;4200;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
4/10/2025;12;AU PERITO MORENO;DESCENDENTE;5000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
4/10/2025;13;AU DELLEPIANE;ASCENDENTE;4200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
4/10/2025;14;AU PERITO MORENO;DESCENDENTE;200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
4/10/2025;20;AU 25 DE MAYO;ASCENDENTE;1000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
5/10/2025;6;AV. CANTILO;ASCENDENTE;10200;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
6/10/2025;7;AU DELLEPIANE;ASCENDENTE;1800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
6/10/2025;13;AU PERITO MORENO;DESCENDENTE;5700;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1
7/10/2025;15;AU FRONDIZI;DESCENDENTE;1000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
7/10/2025;15;AV. CANTILO;ASCENDENTE;10300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
7/10/2025;20;AU DELLEPIANE;DESCENDENTE;3000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
8/10/2025;9;AU FRONDIZI;ASCENDENTE;2900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;3;0;1
8/10/2025;9;AV. LUGONES;DESCENDENTE;10000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
8/10/2025;20;AU 25 DE MAYO;DESCENDENTE;9200;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0
9/10/2025;7;AV. LUGONES;DESCENDENTE;8200;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
9/10/2025;12;AU ILLIA;DESCENDENTE;2300;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
9/10/2025;16;AU 25 DE MAYO;ASCENDENTE;7700;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
9/10/2025;18;AV. LUGONES;DESCENDENTE;9300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
9/10/2025;20;AU 25 DE MAYO;ASCENDENTE;1100;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
10/10/2025;18;AV. LUGONES;DESCENDENTE;5500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
12/10/2025;3;PASEO DEL BAJO;ASCENDENTE;3800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
12/10/2025;11;AU 25 DE MAYO;DESCENDENTE;1600;BUENO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
13/10/2025;9;AV. LUGONES;DESCENDENTE;6000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
13/10/2025;13;AU 25 DE MAYO;ASCENDENTE;1900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2
13/10/2025;18;AU FRONDIZI;DESCENDENTE;1000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
14/10/2025;9;AU PERITO MORENO;ASCENDENTE;6000;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
14/10/2025;21;AU PERITO MORENO;ASCENDENTE;5300;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
15/10/2025;7;AU 25 DE MAYO;ASCENDENTE;9100;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
15/10/2025;7;AU 25 DE MAYO;ASCENDENTE;6300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
15/10/2025;14;AU CAMPORA;DESCENDENTE;800;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
15/10/2025;17;AU 25 DE MAYO;ASCENDENTE;300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
15/10/2025;19;AU 25 DE MAYO;ASCENDENTE;8700;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
16/10/2025;8;AV. LUGONES;DESCENDENTE;7500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
16/10/2025;8;DIST. DELLEPIANE;RAMAL 11;-;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;2;0;0;0
17/10/2025;9;AU 25 DE MAYO;ASCENDENTE;9000;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
17/10/2025;15;AV. CANTILO;ASCENDENTE;10500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
17/10/2025;16;AU 25 DE MAYO;DESCENDENTE;7600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
18/10/2025;7;AU FRONDIZI;DESCENDENTE;2100;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
18/10/2025;13;AU 25 DE MAYO;DESCENDENTE;3900;BUENO;SECA;0;0;OBSTACULO NO FIJO;1;2;0;0
18/10/2025;21;AU FRONDIZI;ASCENDENTE;2100;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;3;0;0
19/10/2025;9;AU 25 DE MAYO;ASCENDENTE;3900;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0
19/10/2025;12;AU DELLEPIANE;DESCENDENTE;2000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
20/10/2025;6;AV. LUGONES;DESCENDENTE;9200;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
20/10/2025;8;AU FRONDIZI;ASCENDENTE;1700;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
20/10/2025;9;AU FRONDIZI;ASCENDENTE;1700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;2;0;0;0
20/10/2025;15;AU 25 DE MAYO;DESCENDENTE;4500;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;1;0;0
20/10/2025;15;AU 25 DE MAYO;ASCENDENTE;8000;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
20/10/2025;17;AU 25 DE MAYO;DESCENDENTE;7000;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
21/10/2025;8;AV. LUGONES;DESCENDENTE;7800;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
21/10/2025;9;AU 25 DE MAYO;ASCENDENTE;800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
21/10/2025;9;PASEO DEL BAJO;ASCENDENTE;5000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
21/10/2025;11;AV. LUGONES;DESCENDENTE;9400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
21/10/2025;13;AU 25 DE MAYO;DESCENDENTE;8700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
21/10/2025;17;PTE. SCALABRINI ORTIZ;-;-;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
21/10/2025;18;AU 25 DE MAYO;ASCENDENTE;500;BUENO;SECA;2;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
22/10/2025;18;AU 25 DE MAYO;DESCENDENTE;1700;LLUVIOSO;MOJADA/HUMEDA;2;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;2;0;0;0
23/10/2025;7;AU PERITO MORENO;DESCENDENTE;300;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
23/10/2025;20;AV. CANTILO;ASCENDENTE;8200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
23/10/2025;21;AV. LUGONES;DESCENDENTE;9200;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;1;0;0
24/10/2025;2;AU 25 DE MAYO;ASCENDENTE;3600;BUENO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
24/10/2025;7;AV. CANTILO;ASCENDENTE;10200;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
24/10/2025;19;AV. LUGONES;DESCENDENTE;6000;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
25/10/2025;6;AV. LUGONES;DESCENDENTE;9000;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
27/10/2025;10;AU DELLEPIANE;ASCENDENTE;4000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;1
27/10/2025;21;AV. CANTILO;ASCENDENTE;8500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
28/10/2025;15;AU 25 DE MAYO;DESCENDENTE;2100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
29/10/2025;7;AU 25 DE MAYO;ASCENDENTE;8900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
29/10/2025;16;AU FRONDIZI;ASCENDENTE;1900;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
